S,800,limit;100
S,900,symbol;S1;S2;S3;S4;S5
S,88500,S1;84.92938474;85.92938474;S2;82.62799826;83.62799826;S3;78.69826567;79.69826567;S4;78.99981668;79.99981668;S5;81.31386633;82.31386633
S,89000,S1;84.30930737;85.30930737;S2;81.58144485;82.58144485;S3;77.88274018;78.88274018;S4;78.0794038;79.0794038;S5;80.46322405;81.46322405
S,89500,S1;84.19704871;85.19704871;S2;81.5460602;82.5460602;S3;77.68692249;78.68692249;S4;77.68960149;78.68960149;S5;80.27990822;81.27990822
S,90000,S1;84.82604959;85.82604959;S2;82.94679566;83.94679566;S3;78.63257664;79.63257664;S4;78.2686207;79.2686207;S5;81.16851065;82.16851065
S,90500,S1;85.3304762;86.3304762;S2;84.05007261;85.05007261;S3;79.09630712;80.09630712;S4;78.80428734;79.80428734;S5;81.82028582;82.82028582
S,91000,S1;84.63048586;85.63048586;S2;82.7834294;83.7834294;S3;78.71166747;79.71166747;S4;80.50183224;81.50183224;S5;81.65685374;82.65685374
S,91500,S1;85.02016599;86.02016599;S2;83.66305793;84.66305793;S3;79.42096271;80.42096271;S4;79.25434767;80.25434767;S5;81.83963358;82.83963358
S,92000,S1;86.12234918;87.12234918;S2;85.8872067;86.8872067;S3;80.77043085;81.77043085;S4;81.41992076;82.41992076;S5;83.54997687;84.54997687
S,92500,S1;86.70269791;87.70269791;S2;87.01929058;88.01929058;S3;81.58067947;82.58067947;S4;82.28783661;83.28783661;S5;84.39762614;85.39762614
S,93000,S1;88.09011434;89.09011434;S2;89.65831503;90.65831503;S3;83.54608461;84.54608461;S4;84.00413924;85.00413924;S5;86.3246633;87.3246633
S,93500,S1;88.56354257;89.56354257;S2;90.4541962;91.4541962;S3;84.47806003;85.47806003;S4;85.20171099;86.20171099;S5;87.17437745;88.17437745
S,94000,S1;89.39849247;90.39849247;S2;91.91245361;92.91245361;S3;85.31733268;86.31733268;S4;85.93392499;86.93392499;S5;88.14055094;89.14055094
S,94500,S1;88.93250511;89.93250511;S2;90.86335217;91.86335217;S3;84.97087881;85.97087881;S4;86.06763229;87.06763229;S5;87.70859209;88.70859209
S,95000,S1;88.5055451;89.5055451;S2;89.92509715;90.92509715;S3;84.45490369;85.45490369;S4;86.41202058;87.41202058;S5;87.32439163;88.32439163
S,95500,S1;89.35165009;90.35165009;S2;91.43658858;92.43658858;S3;85.50278337;86.50278337;S4;86.81736761;87.81736761;S5;88.27709741;89.27709741
S,96000,S1;88.68763347;89.68763347;S2;90.04166957;91.04166957;S3;84.4328584;85.4328584;S4;85.39549653;86.39549653;S5;87.13941449;88.13941449
S,96500,S1;90.03638699;91.03638699;S2;92.50951483;93.50951483;S3;85.89282254;86.89282254;S4;84.92976102;85.92976102;S5;88.34212134;89.34212134
S,97000,S1;91.03844701;92.03844701;S2;94.23131819;95.23131819;S3;85.76278146;86.76278146;S4;85.13033992;86.13033992;S5;89.04072164;90.04072164
S,97500,S1;90.04697547;91.04697547;S2;92.159428;93.159428;S3;85.06692616;86.06692616;S4;85.29098684;86.29098684;S5;88.14107912;89.14107912
S,98000,S1;90.3420957;91.3420957;S2;92.57375832;93.57375832;S3;85.13881669;86.13881669;S4;85.80876525;86.80876525;S5;88.46585899;89.46585899
S,98500,S1;90.31370096;91.31370096;S2;92.3708364;93.3708364;S3;85.43332426;86.43332426;S4;85.8366368;86.8366368;S5;88.48862461;89.48862461
S,99000,S1;90.81417957;91.81417957;S2;93.17437073;94.17437073;S3;86.35736966;87.35736966;S4;87.65569699;88.65569699;S5;89.50040424;90.50040424
S,99500,S1;89.79525602;90.79525602;S2;91.10463938;92.10463938;S3;86.11095468;87.11095468;S4;87.94373956;88.94373956;S5;88.73864741;89.73864741
S,100000,S1;90.36909703;91.36909703;S2;92.09916468;93.09916468;S3;85.95754761;86.95754761;S4;86.67660478;87.67660478;S5;88.77560352;89.77560352
S,100500,S1;90.67043823;91.67043823;S2;92.54988833;93.54988833;S3;86.76936301;87.76936301;S4;87.11709518;88.11709518;S5;89.27669619;90.27669619
S,101000,S1;90.37190868;91.37190868;S2;91.86348268;92.86348268;S3;86.22711762;87.22711762;S4;86.72548406;87.72548406;S5;88.79699826;89.79699826
S,101500,S1;89.60247564;90.60247564;S2;90.31673605;91.31673605;S3;85.03717797;86.03717797;S4;86.72134436;87.72134436;S5;87.91943351;88.91943351
S,102000,S1;90.11749371;91.11749371;S2;91.24117186;92.24117186;S3;85.52100653;86.52100653;S4;85.75280243;86.75280243;S5;88.15811863;89.15811863
S,102500,S1;90.39224184;91.39224184;S2;91.68318993;92.68318993;S3;85.78914361;86.78914361;S4;85.90617503;86.90617503;S5;88.4426876;89.4426876
S,103000,S1;90.65762438;91.65762438;S2;92.09565886;93.09565886;S3;86.02153826;87.02153826;S4;86.83544545;87.83544545;S5;88.90256673;89.90256673
S,103500,S1;91.32027379;92.32027379;S2;93.24350159;94.24350159;S3;86.27006834;87.27006834;S4;88.27574686;89.27574686;S5;89.77739765;90.77739765
S,104000,S1;90.15275653;91.15275653;S2;90.92990847;91.92990847;S3;85.63755141;86.63755141;S4;87.43282876;88.43282876;S5;88.53826129;89.53826129
S,104500,S1;90.65785815;91.65785815;S2;91.8286872;92.8286872;S3;85.73892916;86.73892916;S4;87.77163261;88.77163261;S5;88.99927678;89.99927678
S,105000,S1;90.96699529;91.96699529;S2;92.3306771;93.3306771;S3;86.04216045;87.04216045;S4;87.17413635;88.17413635;S5;89.1284923;90.1284923
S,105500,S1;89.98675624;90.98675624;S2;90.4017225;91.4017225;S3;85.51423701;86.51423701;S4;87.43019833;88.43019833;S5;88.33322852;89.33322852
S,106000,S1;89.92630312;90.92630312;S2;90.2600196;91.2600196;S3;85.17715721;86.17715721;S4;86.92860304;87.92860304;S5;88.07302074;89.07302074
S,106500,S1;90.57469359;91.57469359;S2;91.45968104;92.45968104;S3;85.54960616;86.54960616;S4;88.13205271;89.13205271;S5;88.92900837;89.92900837
S,107000,S1;90.53638526;91.53638526;S2;91.32842852;92.32842852;S3;85.30914974;86.30914974;S4;88.83105324;89.83105324;S5;89.00125419;90.00125419
S,107500,S1;90.12774924;91.12774924;S2;90.50762872;91.50762872;S3;85.1037096;86.1037096;S4;87.79684036;88.79684036;S5;88.38398198;89.38398198
S,108000,S1;89.71350451;90.71350451;S2;89.70226504;90.70226504;S3;83.90040207;84.90040207;S4;86.0019604;87.0019604;S5;87.329533;88.329533
S,108500,S1;89.58216154;90.58216154;S2;89.45520213;90.45520213;S3;83.6122644;84.6122644;S4;85.44869427;86.44869427;S5;87.02458059;88.02458059
S,109000,S1;87.95508802;88.95508802;S2;86.39166644;87.39166644;S3;81.565074;82.565074;S4;84.00927835;85.00927835;S5;84.9802767;85.9802767
S,109500,S1;86.47232909;87.47232909;S2;83.67262915;84.67262915;S3;80.43228554;81.43228554;S4;81.89788631;82.89788631;S5;83.11878252;84.11878252
S,110000,S1;86.53749593;87.53749593;S2;83.98531849;84.98531849;S3;80.89616079;81.89616079;S4;82.21240344;83.21240344;S5;83.40784466;84.40784466
S,110500,S1;87.03309255;88.03309255;S2;85.10743569;86.10743569;S3;82.06029878;83.06029878;S4;83.26917962;84.26917962;S5;84.36750166;85.36750166
S,111000,S1;86.85542156;87.85542156;S2;84.89640308;85.89640308;S3;81.67652742;82.67652742;S4;82.71479831;83.71479831;S5;84.03578759;85.03578759
S,111500,S1;87.14067166;88.14067166;S2;85.57413915;86.57413915;S3;81.84475962;82.84475962;S4;82.34328949;83.34328949;S5;84.22571498;85.22571498
S,112000,S1;87.30988529;88.30988529;S2;86.00277174;87.00277174;S3;82.14823764;83.14823764;S4;81.47418011;82.47418011;S5;84.2337687;85.2337687
S,112500,S1;86.85612548;87.85612548;S2;85.2231865;86.2231865;S3;80.91214342;81.91214342;S4;80.87327702;81.87327702;S5;83.4661831;84.4661831
S,113000,S1;87.39300473;88.39300473;S2;86.36114214;87.36114214;S3;81.91449807;82.91449807;S4;81.7603664;82.7603664;S5;84.35725284;85.35725284
S,113500,S1;86.323106;87.323106;S2;84.38655897;85.38655897;S3;80.97228296;81.97228296;S4;80.98770691;81.98770691;S5;83.16741371;84.16741371
S,114000,S1;84.70302424;85.70302424;S2;81.40346032;82.40346032;S3;79.28495135;80.28495135;S4;79.25576835;80.25576835;S5;81.16180106;82.16180106
S,114500,S1;85.33830645;86.33830645;S2;82.85630125;83.85630125;S3;80.531887;81.531887;S4;79.82681878;80.82681878;S5;82.13832837;83.13832837
S,115000,S1;86.05370411;87.05370411;S2;84.40473303;85.40473303;S3;81.42739274;82.42739274;S4;81.62686252;82.62686252;S5;83.3781731;84.3781731
S,115500,S1;85.87513933;86.87513933;S2;84.17160516;85.17160516;S3;81.09132566;82.09132566;S4;80.55916295;81.55916295;S5;82.92430828;83.92430828
S,116000,S1;86.60250635;87.60250635;S2;85.68679081;86.68679081;S3;81.50203459;82.50203459;S4;82.36369662;83.36369662;S5;84.03875709;85.03875709
S,116500,S1;85.12604235;86.12604235;S2;82.91560946;83.91560946;S3;79.8276512;80.8276512;S4;79.81560762;80.81560762;S5;81.92122766;82.92122766
S,117000,S1;86.00759572;87.00759572;S2;84.76889293;85.76889293;S3;80.58892992;81.58892992;S4;80.77258188;81.77258188;S5;83.03450011;84.03450011
S,117500,S1;85.69498754;86.69498754;S2;84.25018583;85.25018583;S3;80.75446259;81.75446259;S4;81.89147695;82.89147695;S5;83.14777823;84.14777823
S,118000,S1;86.90479148;87.90479148;S2;86.67964465;87.67964465;S3;80.99635287;81.99635287;S4;81.62089552;82.62089552;S5;84.05042113;85.05042113
S,118500,S1;87.04939935;88.04939935;S2;86.97169428;87.97169428;S3;80.87651522;81.87651522;S4;81.44323954;82.44323954;S5;84.0852121;85.0852121
S,119000,S1;86.80385073;87.80385073;S2;86.50697698;87.50697698;S3;80.85158659;81.85158659;S4;81.27361888;82.27361888;S5;83.8590083;84.8590083
S,119500,S1;87.19733061;88.19733061;S2;87.2809087;88.2809087;S3;81.01860839;82.01860839;S4;81.86341114;82.86341114;S5;84.34006471;85.34006471
S,120000,S1;86.03426486;87.03426486;S2;85.05126156;86.05126156;S3;79.93708005;80.93708005;S4;81.2524713;82.2524713;S5;83.06876944;84.06876944
S,120500,S1;85.33263787;86.33263787;S2;83.76684916;84.76684916;S3;79.84302115;80.84302115;S4;82.93051801;83.93051801;S5;82.96825655;83.96825655
S,121000,S1;85.97020866;86.97020866;S2;85.10357335;86.10357335;S3;80.16855163;81.16855163;S4;84.07425892;85.07425892;S5;83.82914814;84.82914814
S,121500,S1;85.13436345;86.13436345;S2;83.55249034;84.55249034;S3;79.26175396;80.26175396;S4;81.16235715;82.16235715;S5;82.27774123;83.27774123
S,122000,S1;86.1212106;87.1212106;S2;85.56723994;86.56723994;S3;80.40364454;81.40364454;S4;82.9170124;83.9170124;S5;83.75227687;84.75227687
S,122500,S1;86.45769312;87.45769312;S2;86.25160075;87.25160075;S3;80.56882923;81.56882923;S4;82.36631374;83.36631374;S5;83.91110921;84.91110921
S,123000,S1;87.56465789;88.56465789;S2;88.39076757;89.39076757;S3;81.24466145;82.24466145;S4;81.92180551;82.92180551;S5;84.7804731;85.7804731
S,123500,S1;86.67964046;87.67964046;S2;86.6464302;87.6464302;S3;80.65617499;81.65617499;S4;82.82694865;83.82694865;S5;84.20229858;85.20229858
S,124000,S1;86.91294207;87.91294207;S2;87.09604507;88.09604507;S3;81.16221196;82.16221196;S4;83.39208012;84.39208012;S5;84.6408198;85.6408198
S,124500,S1;86.25925962;87.25925962;S2;85.83184697;86.83184697;S3;80.45525308;81.45525308;S4;82.52424801;83.52424801;S5;83.76765192;84.76765192
S,125000,S1;85.21944007;86.21944007;S2;83.86185501;84.86185501;S3;79.19042922;80.19042922;S4;80.80785073;81.80785073;S5;82.26989376;83.26989376
S,125500,S1;85.09236305;86.09236305;S2;83.70713809;84.70713809;S3;78.89793907;79.89793907;S4;80.91348462;81.91348462;S5;82.1527312;83.1527312
S,126000,S1;84.56900598;85.56900598;S2;82.7874287;83.7874287;S3;78.30082219;79.30082219;S4;79.7728498;80.7728498;S5;81.35752667;82.35752667
S,126500,S1;85.52193306;86.52193306;S2;84.75586647;85.75586647;S3;79.16954157;80.16954157;S4;80.93127146;81.93127146;S5;82.59465314;83.59465314
S,127000,S1;84.9107666;85.9107666;S2;83.62764449;84.62764449;S3;79.04768638;80.04768638;S4;79.69306223;80.69306223;S5;81.81978993;82.81978993
S,127500,S1;85.12800823;86.12800823;S2;84.13433469;85.13433469;S3;79.84534885;80.84534885;S4;81.02546322;82.02546322;S5;82.53328875;83.53328875
S,128000,S1;84.02701594;85.02701594;S2;82.07129034;83.07129034;S3;78.55310958;79.55310958;S4;80.56738992;81.56738992;S5;81.30470144;82.30470144
S,128500,S1;85.04490665;86.04490665;S2;84.18359018;85.18359018;S3;79.834381;80.834381;S4;81.99464701;82.99464701;S5;82.76438121;83.76438121
S,129000,S1;85.31034635;86.31034635;S2;84.75497234;85.75497234;S3;80.23983058;81.23983058;S4;81.9280335;82.9280335;S5;83.05829569;84.05829569
S,129500,S1;85.26401053;86.26401053;S2;84.70264822;85.70264822;S3;79.88708231;80.88708231;S4;80.0890548;81.0890548;S5;82.48569897;83.48569897
S,130000,S1;84.61248155;85.61248155;S2;83.48098936;84.48098936;S3;79.14346576;80.14346576;S4;79.06479721;80.06479721;S5;81.57543347;82.57543347
S,130500,S1;84.55120827;85.55120827;S2;83.4379333;84.4379333;S3;79.30605579;80.30605579;S4;80.47658869;81.47658869;S5;81.94294651;82.94294651
S,131000,S1;85.00164231;86.00164231;S2;84.38663943;85.38663943;S3;80.19002585;81.19002585;S4;81.47314291;82.47314291;S5;82.76286263;83.76286263
S,131500,S1;86.40908015;87.40908015;S2;87.15215808;88.15215808;S3;82.45490649;83.45490649;S4;83.3983309;84.3983309;S5;84.85361891;85.85361891
S,132000,S1;87.60250828;88.60250828;S2;89.3943532;90.3943532;S3;83.53655698;84.53655698;S4;83.92356516;84.92356516;S5;86.11424591;87.11424591
S,132500,S1;88.41545164;89.41545164;S2;90.8254225;91.8254225;S3;84.83622946;85.83622946;S4;84.72223931;85.72223931;S5;87.19983573;88.19983573
S,133000,S1;88.43570222;89.43570222;S2;90.70242512;91.70242512;S3;84.83376967;85.83376967;S4;85.23187142;86.23187142;S5;87.30094211;88.30094211
S,133500,S1;87.20620583;88.20620583;S2;88.21509399;89.21509399;S3;84.00764888;85.00764888;S4;84.50464843;85.50464843;S5;85.98339928;86.98339928
S,134000,S1;87.50934871;88.50934871;S2;88.72714893;89.72714893;S3;84.43292253;85.43292253;S4;85.21488379;86.21488379;S5;86.47107599;87.47107599
S,134500,S1;88.03816803;89.03816803;S2;89.65506941;90.65506941;S3;85.67456923;86.67456923;S4;86.82695465;87.82695465;S5;87.54869033;88.54869033
S,135000,S1;88.02626611;89.02626611;S2;89.52408094;90.52408094;S3;86.08547962;87.08547962;S4;86.9669421;87.9669421;S5;87.65069219;88.65069219
S,135500,S1;87.41048605;88.41048605;S2;88.25147511;89.25147511;S3;85.8549179;86.8549179;S4;86.73056033;87.73056033;S5;87.06185985;88.06185985
S,136000,S1;88.07628892;89.07628892;S2;89.46682335;90.46682335;S3;86.50971666;87.50971666;S4;87.73880899;88.73880899;S5;87.94790948;88.94790948
S,136500,S1;88.91510777;89.91510777;S2;90.97007765;91.97007765;S3;86.5765446;87.5765446;S4;88.14277719;89.14277719;S5;88.6511268;89.6511268
S,137000,S1;89.36067518;90.36067518;S2;91.67661277;92.67661277;S3;87.93939859;88.93939859;S4;89.84588008;90.84588008;S5;89.70564165;90.70564165
S,137500,S1;90.30366589;91.30366589;S2;93.30394923;94.30394923;S3;87.77984468;88.77984468;S4;89.98530598;90.98530598;S5;90.34319144;91.34319144
S,138000,S1;91.49303039;92.49303039;S2;95.34015068;96.34015068;S3;88.83818409;89.83818409;S4;90.80070314;91.80070314;S5;91.61801707;92.61801707
S,138500,S1;90.37658645;91.37658645;S2;92.9950553;93.9950553;S3;86.8322536;87.8322536;S4;88.27651984;89.27651984;S5;89.6201038;90.6201038
S,139000,S1;91.57336181;92.57336181;S2;95.06993227;96.06993227;S3;88.24157949;89.24157949;S4;89.76612079;90.76612079;S5;91.16274859;92.16274859
S,139500,S1;90.07358423;91.07358423;S2;92.03276917;93.03276917;S3;86.17045983;87.17045983;S4;86.68200972;87.68200972;S5;88.73970574;89.73970574
S,140000,S1;90.3384872;91.3384872;S2;92.40038486;93.40038486;S3;86.48460209;87.48460209;S4;86.78382543;87.78382543;S5;89.00182489;90.00182489
S,140500,S1;91.14351844;92.14351844;S2;93.77624708;94.77624708;S3;86.93228878;87.93228878;S4;87.3716447;88.3716447;S5;89.80592475;90.80592475
S,141000,S1;89.79951303;90.79951303;S2;91.0826024;92.0826024;S3;85.0073514;86.0073514;S4;86.26155536;87.26155536;S5;88.03775555;89.03775555
S,141500,S1;90.00635144;91.00635144;S2;91.38672036;92.38672036;S3;85.07304221;86.07304221;S4;86.62494525;87.62494525;S5;88.27276482;89.27276482
S,142000,S1;89.43936119;90.43936119;S2;90.22607371;91.22607371;S3;84.90817023;85.90817023;S4;86.11366211;87.11366211;S5;87.67181681;88.67181681
S,142500,S1;89.98169179;90.98169179;S2;91.19809124;92.19809124;S3;85.81102266;86.81102266;S4;85.94915024;86.94915024;S5;88.23498898;89.23498898
S,143000,S1;89.63962569;90.63962569;S2;90.47208631;91.47208631;S3;84.92000565;85.92000565;S4;84.73566422;85.73566422;S5;87.44184547;88.44184547
S,143500,S1;90.32397716;91.32397716;S2;91.70803307;92.70803307;S3;85.33444691;86.33444691;S4;84.98718697;85.98718697;S5;88.08841103;89.08841103
S,144000,S1;89.42196974;90.42196974;S2;89.91878351;90.91878351;S3;83.68964972;84.68964972;S4;82.40246259;83.40246259;S5;86.35821639;87.35821639
S,144500,S1;89.43025964;90.43025964;S2;89.90116208;90.90116208;S3;83.36527021;84.36527021;S4;82.6507197;83.6507197;S5;86.33685291;87.33685291
S,145000,S1;90.02751551;91.02751551;S2;90.9981733;91.9981733;S3;84.84694604;85.84694604;S4;83.20585766;84.20585766;S5;87.26962313;88.26962313
S,145500,S1;89.15130057;90.15130057;S2;89.28260508;90.28260508;S3;84.58585334;85.58585334;S4;83.39345341;84.39345341;S5;86.6033031;87.6033031
S,146000,S1;89.49815275;90.49815275;S2;89.93017208;90.93017208;S3;85.16993526;86.16993526;S4;82.67250042;83.67250042;S5;86.81769013;87.81769013
S,146500,S1;88.65034414;89.65034414;S2;88.29979507;89.29979507;S3;84.18165688;85.18165688;S4;82.01502686;83.01502686;S5;85.78670574;86.78670574
S,147000,S1;89.65921737;90.65921737;S2;90.23747809;91.23747809;S3;85.71594774;86.71594774;S4;83.38517349;84.38517349;S5;87.24945417;88.24945417
S,147500,S1;88.52489216;89.52489216;S2;88.05790093;89.05790093;S3;83.92974051;84.92974051;S4;81.85783559;82.85783559;S5;85.5925923;86.5925923
S,148000,S1;88.3339936;89.3339936;S2;87.72674456;88.72674456;S3;83.38638202;84.38638202;S4;81.98467871;82.98467871;S5;85.35794972;86.35794972
S,148500,S1;88.60531854;89.60531854;S2;88.28309852;89.28309852;S3;83.80006843;84.80006843;S4;82.16628201;83.16628201;S5;85.71369187;86.71369187
S,149000,S1;90.2336848;91.2336848;S2;91.39502352;92.39502352;S3;85.41910945;86.41910945;S4;84.07112474;85.07112474;S5;87.77973563;88.77973563
S,149500,S1;90.40589311;91.40589311;S2;91.64125839;92.64125839;S3;85.64877117;86.64877117;S4;85.5281497;86.5281497;S5;88.30601809;89.30601809
S,150000,S1;91.18364283;92.18364283;S2;93.02068248;94.02068248;S3;86.08697219;87.08697219;S4;85.32546159;86.32546159;S5;88.90418977;89.90418977
S,150500,S1;91.66992941;92.66992941;S2;93.80820437;94.80820437;S3;86.70400833;87.70400833;S4;85.7480887;86.7480887;S5;89.4825577;90.4825577
S,151000,S1;91.21547434;92.21547434;S2;92.81603514;93.81603514;S3;86.45823663;87.45823663;S4;85.06166591;86.06166591;S5;88.887853;89.887853
S,151500,S1;90.03010664;91.03010664;S2;90.48947766;91.48947766;S3;85.44911043;86.44911043;S4;84.75604489;85.75604489;S5;87.68118491;88.68118491
S,152000,S1;89.3479628;90.3479628;S2;89.17375642;90.17375642;S3;85.5921638;86.5921638;S4;84.5564118;85.5564118;S5;87.16757371;88.16757371
S,152500,S1;89.06082055;90.06082055;S2;88.64261655;89.64261655;S3;85.61894566;86.61894566;S4;85.996668;86.996668;S5;87.32976269;88.32976269
S,153000,S1;89.01497272;90.01497272;S2;88.58383492;89.58383492;S3;85.2041668;86.2041668;S4;87.34721123;88.34721123;S5;87.53754642;88.53754642
S,153500,S1;89.61908424;90.61908424;S2;89.75673029;90.75673029;S3;86.38683949;87.38683949;S4;88.26493164;89.26493164;S5;88.50689642;89.50689642
S,154000,S1;88.58163633;89.58163633;S2;87.78910276;88.78910276;S3;85.03954955;86.03954955;S4;86.57976595;87.57976595;S5;86.99751365;87.99751365
S,154500,S1;89.49143653;90.49143653;S2;89.56905119;90.56905119;S3;86.5763785;87.5763785;S4;88.35646545;89.35646545;S5;88.49833292;89.49833292
S,155000,S1;87.91595;88.91595;S2;86.58779874;87.58779874;S3;83.86759399;84.86759399;S4;85.65134275;86.65134275;S5;86.00567137;87.00567137
S,155500,S1;88.23452019;89.23452019;S2;87.28360187;88.28360187;S3;83.7979035;84.7979035;S4;84.45249981;85.45249981;S5;85.94213134;86.94213134
S,156000,S1;88.1499136;89.1499136;S2;87.1864284;88.1864284;S3;83.72480151;84.72480151;S4;83.57263722;84.57263722;S5;85.65844518;86.65844518
S,156500,S1;88.40656659;89.40656659;S2;87.73924526;88.73924526;S3;83.92074017;84.92074017;S4;83.85383322;84.85383322;S5;85.98009631;86.98009631
S,157000,S1;88.95220975;89.95220975;S2;88.82058016;89.82058016;S3;84.39974898;85.39974898;S4;83.40468479;84.40468479;S5;86.39430592;87.39430592
S,157500,S1;89.00232494;90.00232494;S2;88.92433417;89.92433417;S3;84.1063941;85.1063941;S4;83.44892132;84.44892132;S5;86.37049363;87.37049363
S,158000,S1;88.88734285;89.88734285;S2;88.71180285;89.71180285;S3;83.41896811;84.41896811;S4;82.29560034;83.29560034;S5;85.82842854;86.82842854
S,158500,S1;89.4404557;90.4404557;S2;89.77170253;90.77170253;S3;83.36589174;84.36589174;S4;82.0349344;83.0349344;S5;86.15324609;87.15324609
S,159000,S1;89.49630619;90.49630619;S2;89.85503722;90.85503722;S3;83.76904029;84.76904029;S4;83.02948113;84.02948113;S5;86.53746621;87.53746621
S,159500,S1;90.39096297;91.39096297;S2;91.52094213;92.52094213;S3;84.38628914;85.38628914;S4;83.00966705;84.00966705;S5;87.32696532;88.32696532
S,160000,S1;90.98294484;91.98294484;S2;92.55826335;93.55826335;S3;85.5406254;86.5406254;S4;84.01703132;85.01703132;S5;88.27471623;89.27471623
S,160500,S1;91.61890061;92.61890061;S2;93.64480335;94.64480335;S3;86.45996793;87.45996793;S4;83.85627751;84.85627751;S5;88.89498735;89.89498735
S,161000,S1;91.47348672;92.47348672;S2;93.23737031;94.23737031;S3;86.78861668;87.78861668;S4;85.83041545;86.83041545;S5;89.33247229;90.33247229
S,161500,S1;91.61591814;92.61591814;S2;93.38551065;94.38551065;S3;86.68623938;87.68623938;S4;84.65234616;85.65234616;S5;89.08500358;90.08500358
S,162000,S1;91.03709831;92.03709831;S2;92.1854399;93.1854399;S3;86.24520748;87.24520748;S4;84.12883381;85.12883381;S5;88.39914488;89.39914488
S,162500,S1;91.63551062;92.63551062;S2;93.22990331;94.22990331;S3;86.73476038;87.73476038;S4;84.71343808;85.71343808;S5;89.0784031;90.0784031
S,163000,S1;91.39925413;92.39925413;S2;92.68168424;93.68168424;S3;86.5969003;87.5969003;S4;84.94414544;85.94414544;S5;88.90549603;89.90549603
S,163500,S1;90.79834344;91.79834344;S2;91.47174686;92.47174686;S3;86.01713375;87.01713375;S4;85.181202;86.181202;S5;88.36710651;89.36710651
S,164000,S1;91.98880095;92.98880095;S2;93.66022247;94.66022247;S3;87.41251571;88.41251571;S4;86.58246372;87.58246372;S5;89.91100071;90.91100071
S,164500,S1;91.78852905;92.78852905;S2;93.17473624;94.17473624;S3;87.4870984;88.4870984;S4;86.77031066;87.77031066;S5;89.80516859;90.80516859
S,165000,S1;91.90377182;92.90377182;S2;93.29700092;94.29700092;S3;87.56754148;88.56754148;S4;88.17815309;89.17815309;S5;90.23661683;91.23661683
S,165500,S1;91.94323483;92.94323483;S2;93.2772833;94.2772833;S3;87.72125938;88.72125938;S4;88.3709608;89.3709608;S5;90.32818458;91.32818458
S,166000,S1;91.34745501;92.34745501;S2;92.0765368;93.0765368;S3;87.48503981;88.48503981;S4;88.32140127;89.32140127;S5;89.80760822;90.80760822
S,166500,S1;90.69985188;91.69985188;S2;90.81601675;91.81601675;S3;86.95674179;87.95674179;S4;88.20950529;89.20950529;S5;89.17052893;90.17052893
S,167000,S1;90.9152328;91.9152328;S2;91.21254557;92.21254557;S3;87.04899388;88.04899388;S4;87.08005108;88.08005108;S5;89.06420583;90.06420583
S,167500,S1;90.98266044;91.98266044;S2;91.31906103;92.31906103;S3;86.37311905;87.37311905;S4;84.2740937;85.2740937;S5;88.23723356;89.23723356
S,168000,S1;92.13239079;93.13239079;S2;93.4516718;94.4516718;S3;88.34771671;89.34771671;S4;86.99622576;87.99622576;S5;90.23200126;91.23200126
S,168500,S1;91.86089811;92.86089811;S2;92.8573184;93.8573184;S3;87.90427087;88.90427087;S4;85.94528719;86.94528719;S5;89.64194364;90.64194364
S,169000,S1;91.93079118;92.93079118;S2;92.92099041;93.92099041;S3;87.63458131;88.63458131;S4;85.44648059;86.44648059;S5;89.48321087;90.48321087
S,169500,S1;91.16486978;92.16486978;S2;91.42581115;92.42581115;S3;86.97895951;87.97895951;S4;84.93938657;85.93938657;S5;88.62725675;89.62725675
S,170000,S1;89.69324105;90.69324105;S2;88.65234365;89.65234365;S3;85.21532571;86.21532571;S4;83.67259071;84.67259071;S5;86.80837528;87.80837528
S,170500,S1;89.4061371;90.4061371;S2;88.18032309;89.18032309;S3;85.3076425;86.3076425;S4;84.51894342;85.51894342;S5;86.85326153;87.85326153
S,171000,S1;89.54271555;90.54271555;S2;88.5205609;89.5205609;S3;86.01185818;87.01185818;S4;82.81909009;83.81909009;S5;86.72355618;87.72355618
S,171500,S1;88.71803309;89.71803309;S2;87.03165946;88.03165946;S3;84.93575701;85.93575701;S4;81.76391518;82.76391518;S5;85.61234119;86.61234119
S,172000,S1;88.21825957;89.21825957;S2;86.19673621;87.19673621;S3;84.44896774;85.44896774;S4;81.7988483;82.7988483;S5;85.16570296;86.16570296
S,172500,S1;87.6678546;88.6678546;S2;85.2854561;86.2854561;S3;83.67369584;84.67369584;S4;81.48364345;82.48364345;S5;84.5276625;85.5276625
S,173000,S1;87.63845208;88.63845208;S2;85.38899562;86.38899562;S3;84.17997354;85.17997354;S4;81.11421346;82.11421346;S5;84.58040868;85.58040868
S,173500,S1;88.81362044;89.81362044;S2;87.78153423;88.78153423;S3;84.91329593;85.91329593;S4;81.57463353;82.57463353;S5;85.77077103;86.77077103
S,174000,S1;88.30683313;89.30683313;S2;86.88995716;87.88995716;S3;84.2008281;85.2008281;S4;81.4249128;82.4249128;S5;85.2056328;86.2056328
S,174500,S1;88.67661267;89.67661267;S2;87.68777648;88.68777648;S3;83.97847456;84.97847456;S4;81.20508925;82.20508925;S5;85.38698824;86.38698824
S,175000,S1;89.06481055;90.06481055;S2;88.49047722;89.49047722;S3;83.93372415;84.93372415;S4;81.04478829;82.04478829;S5;85.63345005;86.63345005
