1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Index
66.4971,98.2769,57.3788,23.8136,139.4691,218.6084,54.3315,133.5641,100.5570,81.5569,66.1732,64.9361,28.7243,45.1605,21.5316,49.3456,13.6877,39.5775,95.4702,79.2888,35.2469,23.0440,51.2275,27.2066,13.8449,22.5778,81.9409,17.2649,39.0831,10.2473,23.8926
67.1020,96.7446,58.9712,24.1006,143.0865,213.1684,53.4579,126.7284,103.0915,79.4232,67.0391,61.5126,29.4463,44.4119,22.5182,47.2263,14.0175,39.7252,94.0918,82.6782,34.7056,23.5316,52.8835,26.0036,13.8938,22.7338,80.3928,17.0606,39.1654,9.9090,23.9395
64.9750,97.0871,61.8936,23.9589,138.4626,223.2980,52.6635,126.6874,98.1157,80.6450,64.4407,63.2166,29.6450,44.8919,22.2256,46.5169,13.5374,38.4888,91.5732,86.8929,36.5679,24.4218,52.4754,26.3026,14.4537,22.2596,80.3970,17.0619,39.7632,10.2881,23.8708
64.4363,97.9056,64.6470,23.8497,140.3159,221.1294,52.2071,127.0250,104.3563,80.4562,64.0504,64.0276,29.5734,45.1490,21.8971,46.2403,13.5523,38.1484,94.0399,89.1795,35.4228,24.5590,51.5685,26.0004,13.8146,22.1367,81.1556,17.1231,39.1369,9.9425,23.8919
62.3811,101.8957,67.9571,23.7924,135.7180,212.9934,51.0375,127.1473,100.8195,82.6234,63.6305,61.5201,29.5065,46.0293,21.4873,47.7320,13.1728,39.0546,89.7797,85.6974,36.4964,24.5626,50.2322,26.0748,13.6319,22.8436,76.9250,17.4454,38.9450,9.7444,23.5629
60.6935,101.4139,67.4784,22.5237,129.8361,207.1603,50.4538,125.6595,96.6082,83.6638,64.8196,61.0014,29.3843,47.9424,21.3930,49.4085,13.3128,37.6478,93.7841,84.2461,36.1898,24.9675,52.2156,26.9336,14.1541,22.5986,75.0827,18.0003,39.8139,9.7641,23.4924
62.6621,94.4971,68.4964,21.4787,138.1096,204.2170,49.4537,122.2049,92.7981,82.3679,63.9954,57.4868,30.9983,48.8150,20.8773,51.9834,14.4438,38.0232,89.1107,82.0674,36.4003,26.1515,55.5536,26.5466,14.8051,22.4318,79.9653,18.0312,42.9815,10.7362,23.8042
60.1865,90.3432,69.2540,22.1503,132.0259,201.2798,50.3464,117.8866,92.5018,80.4998,62.7907,57.9509,31.9309,48.2982,21.1980,50.4968,14.9350,39.0005,88.6369,85.3610,37.0336,25.6438,54.4055,26.4657,14.9127,22.6198,76.4594,18.3432,44.1434,10.7095,23.4793
56.2093,90.7115,68.3280,21.6020,138.2507,204.7036,53.2492,116.5705,91.5711,74.6253,67.2621,57.0945,31.2595,48.3777,20.9747,48.6685,14.5178,38.5869,91.7683,88.0682,37.0700,25.9803,55.0779,26.8186,15.0056,23.3287,78.7246,18.9238,42.8254,10.4623,23.5806
51.9679,91.1714,67.9405,22.5017,140.1882,208.4985,57.2208,122.7690,93.8410,75.5737,66.5207,58.3776,31.7452,48.6487,20.9392,47.5202,13.9096,38.7216,93.6942,90.4277,36.5724,25.6632,52.7979,25.9516,15.0048,23.8093,74.5833,17.9194,40.9687,10.3245,23.5634
55.3118,89.6114,69.7613,23.1339,138.2158,208.3277,59.3356,123.5316,93.7074,75.4568,66.8650,57.9869,32.0091,48.0642,20.2790,47.9519,13.8322,41.0537,95.9284,91.0605,34.8898,25.1201,54.7482,25.8493,15.3311,23.9501,72.8154,17.7074,41.0189,10.0915,23.7767
58.1222,92.9896,73.6721,23.4813,143.5378,203.9851,59.9894,119.8858,92.5942,75.5086,67.2034,56.6661,31.4011,49.3445,19.6948,50.3852,13.2093,39.9949,96.6622,88.7386,34.8721,24.7270,55.6878,25.3794,15.4431,23.4407,74.1377,16.9154,40.6351,10.2012,23.8651
57.7252,94.4812,73.6399,23.5060,137.8082,203.2313,58.6185,118.9557,89.6336,75.3330,65.4735,55.5890,31.8803,51.1130,19.6296,51.3850,12.8611,40.9361,97.9596,86.1342,34.8907,26.2147,57.5901,25.1233,15.3655,22.2241,73.7898,16.8457,40.8600,10.3511,23.7831
58.4940,94.0585,71.6155,23.5060,131.1300,198.3635,58.0141,120.5263,89.8467,76.4395,67.3471,54.8976,31.6760,51.6807,19.1842,50.7829,12.8923,42.9257,98.2174,87.8883,34.5889,26.0169,57.8859,25.2538,15.2910,23.7122,74.7372,17.7027,40.9904,10.5630,23.8226
58.8808,99.3267,67.7727,24.0560,128.8107,199.6840,58.9811,119.1030,93.7741,74.3418,65.0083,58.6169,32.1876,49.8947,19.6527,48.7280,12.4680,41.5861,98.5949,90.9709,35.2597,25.6960,54.7737,25.3395,15.1531,23.4483,73.9859,17.3134,41.4715,10.7682,23.5385
59.2295,100.3475,68.8404,23.7716,126.5351,198.7047,57.9279,115.0497,92.4946,75.4796,65.0790,58.7259,32.3866,49.6497,20.4629,46.4399,11.7958,41.1700,101.1574,88.5981,36.2800,25.1375,52.3063,25.1641,15.9704,23.2828,71.5518,17.6222,41.6784,10.7105,23.2039
63.2830,104.8527,67.4740,23.6156,123.5215,196.1122,59.0316,117.4073,95.3695,75.9929,63.8287,58.5323,31.8753,47.3797,20.5728,46.7743,11.5714,41.0934,101.2699,93.7613,36.1795,25.5497,50.4483,24.8836,15.2244,24.9522,72.4101,18.5089,42.6657,10.2649,23.2365
64.0024,104.3471,66.2960,23.0596,122.1913,192.4429,57.3666,112.1273,102.5161,75.5644,63.0283,59.8603,32.0229,46.8777,20.6149,45.9484,11.5197,39.7226,104.1146,93.0403,37.0452,25.4363,51.1154,25.0906,15.5690,24.3076,73.5866,19.5338,43.0458,10.3331,23.1741
62.1117,103.9735,63.7719,22.6122,120.0342,192.5282,57.2409,116.8425,99.9204,77.3077,61.7635,60.9849,30.9582,45.5567,19.7625,46.1490,11.8101,39.3258,103.3051,94.7465,36.6392,25.1829,52.0789,25.4061,15.6778,24.2507,72.3794,18.8497,44.0393,10.4601,23.1824
62.9346,101.3226,65.5557,21.9408,119.2217,201.6692,55.9230,116.8489,104.9405,77.9625,62.1991,62.2373,31.0747,44.9797,20.4267,45.2273,12.3379,39.0802,105.1041,89.5751,36.2018,24.4335,51.1069,26.1344,15.2915,23.3038,72.8626,18.6759,43.8067,10.2263,23.1642
63.3697,102.6172,65.9758,21.4758,121.4287,206.6809,55.9896,121.1897,106.3903,81.1973,60.6146,66.8192,31.1396,44.5042,20.2003,46.4259,13.2366,38.4554,108.8084,91.4383,34.5183,23.3514,49.4269,27.8194,15.2341,23.6403,72.7356,18.5927,44.0099,10.1112,23.2789
66.9368,104.6959,64.4308,21.8311,116.5649,212.0561,56.5386,121.0826,108.6185,82.9931,59.2255,69.6152,31.1308,42.3772,21.0714,45.3953,12.8807,37.0149,110.0549,90.3994,35.3332,23.6109,50.4468,26.8460,14.6673,23.9219,73.9137,17.7721,45.5480,10.5954,23.4339
66.1150,103.0968,64.6343,22.4039,115.3859,210.2018,58.2004,121.3966,111.6738,86.9778,60.5129,73.7638,31.5600,41.1724,21.0215,44.3860,12.9428,37.2289,112.1968,89.4096,36.5577,24.1045,50.8253,27.6591,14.8684,23.1689,70.3665,16.7371,44.6288,11.3708,23.5897
67.9407,101.7525,62.7680,23.2014,115.2222,207.2154,59.8348,124.5898,109.1419,85.6095,59.7405,75.0198,31.1667,39.1941,20.7099,43.5387,12.4716,37.0829,112.1231,96.0213,37.0750,24.5031,50.5709,27.3548,14.5969,23.1111,69.3841,16.0440,48.2452,11.6175,23.6673
67.6550,102.8286,63.7431,23.2897,118.5016,201.6525,59.5212,121.8233,114.3813,84.5270,62.0162,74.6439,31.9198,38.8936,20.6475,41.5621,12.2990,38.4563,115.6751,93.4646,37.2628,25.1162,50.0628,28.1640,14.7868,22.6682,69.2867,15.6766,47.3410,12.0060,23.6813
64.9723,98.3135,63.1821,23.0625,114.3945,209.0015,59.2178,121.6393,114.6962,91.6354,61.3356,74.0042,31.9171,39.7191,20.8333,42.6758,12.2574,39.2476,114.0133,90.8857,37.5436,25.2170,50.7377,29.2808,15.0691,22.5447,66.5641,15.8888,45.1532,12.1353,23.6884
64.5176,99.5601,65.8181,23.3294,115.5478,211.4368,59.9312,119.5589,112.5279,90.6717,62.4582,73.4645,32.1376,40.4531,21.1432,43.5686,11.7365,39.3156,112.6676,89.8853,36.1403,25.5943,52.3656,28.3275,15.2603,21.6008,65.7959,15.4892,43.8507,12.3974,23.7744
63.5244,98.5812,64.6529,24.1634,116.7072,210.4691,59.2678,114.0353,112.2173,87.7555,62.6387,74.6303,31.9531,39.4354,21.2447,41.8047,11.3455,40.0994,110.1097,92.0498,35.9928,25.0449,52.6419,26.3596,14.9965,21.3301,64.2576,14.9652,44.7713,12.1487,23.5477
64.3958,96.2063,62.8548,25.3996,117.2543,209.2372,58.5254,111.7217,108.4663,88.6677,60.8381,71.5349,31.1481,38.6285,20.3076,43.0968,11.5607,40.3549,110.8649,91.0750,36.6421,24.9650,51.1437,26.1084,15.0070,22.3662,63.1576,15.5136,47.0873,11.7746,23.2619
65.1626,94.6221,62.6485,25.7782,117.6857,205.9591,57.0635,106.7828,109.1945,86.2808,61.8344,70.8053,30.8409,39.3798,20.3057,44.3858,11.0086,41.1725,109.5418,89.1478,37.6002,23.8482,52.4554,26.1193,15.6596,21.5415,62.6398,15.5856,47.3161,12.2254,23.2059
61.8964,91.9993,62.2312,25.9160,114.3353,204.0740,56.9276,109.1274,110.6454,89.1529,60.4282,70.3782,31.7973,39.7479,20.9499,44.2640,11.0464,40.5874,108.4714,86.9635,36.5520,23.2831,50.3747,27.6188,16.7642,21.2245,61.1313,16.2210,46.7872,11.8296,22.9662
62.3372,90.5421,61.2373,26.2863,117.8392,211.8793,58.4119,109.0974,111.9116,88.5026,59.7198,71.3078,31.2868,39.3253,21.1328,44.5631,10.4092,39.7812,106.4164,90.1779,38.0121,23.0259,50.7313,26.9254,16.5103,21.3356,58.9353,15.9201,46.1763,11.7752,23.0956
62.4034,90.0685,63.0285,25.3607,119.0176,198.3363,58.7880,107.3988,111.2980,89.9121,59.4839,71.0369,32.2851,41.2374,21.6148,45.7955,11.2783,37.8842,108.3674,90.6086,38.8782,23.2413,52.6429,25.8039,16.3662,21.2607,55.9052,15.4431,46.3781,11.4337,23.1769
63.2007,90.1914,63.6745,25.9737,119.4736,200.4361,57.8787,105.9377,109.1562,92.1230,59.4850,70.7308,31.3878,40.8376,22.6273,45.1014,11.0831,38.1240,108.8535,92.6418,38.5831,23.2634,52.7688,25.6250,15.8861,20.6938,55.5875,15.2802,45.3757,11.2675,23.1942
63.3713,86.5909,62.0478,26.4348,125.5461,204.6919,58.3626,104.6822,112.9531,89.7162,58.4332,72.3813,31.4056,38.8976,22.1233,45.2650,11.7081,38.6214,106.1371,95.8580,37.5993,23.0691,51.1656,25.8202,15.8157,20.5792,54.9686,14.9257,45.2762,11.4262,23.1530
64.0107,86.4428,62.0890,26.9718,124.0481,205.6192,61.3081,107.3371,112.0389,88.7563,58.1832,73.1137,31.1272,37.6939,22.2455,44.0057,11.7427,37.4100,109.0003,95.3314,37.0253,22.3086,51.0495,25.8445,15.8355,20.8880,55.0485,14.4643,45.6458,11.5110,23.1900
64.2586,91.6993,64.5684,27.7099,125.1700,204.8944,63.5582,110.7457,107.4524,90.0299,59.7893,73.3405,30.4534,37.4420,21.0858,45.6561,10.9300,38.2914,106.7453,93.6738,38.4291,22.7056,51.2527,24.9203,16.3507,20.7987,53.6996,14.0412,45.1437,11.8863,23.3332
65.0968,89.6963,66.4171,27.0212,126.5550,212.2557,68.0574,111.1683,102.2290,85.2483,59.9894,72.9186,30.1727,36.7987,21.5623,46.0969,10.4918,38.9914,101.9124,95.7369,39.7079,22.6776,51.0402,23.3298,15.7477,20.5325,56.9172,14.6796,47.6090,12.1988,23.4163
65.9973,89.6971,67.3296,28.6214,122.1476,203.5596,64.7029,108.6258,103.0967,87.6397,59.2844,69.9517,31.0371,37.3607,21.7286,45.6196,10.3150,39.8430,102.1238,90.7519,38.9644,22.6685,53.0016,23.4949,15.9200,21.1491,55.9956,14.2760,47.1711,12.9907,23.3844
65.5261,88.4327,67.8051,28.5035,120.8588,212.4088,64.6844,107.2246,103.9459,87.5048,58.4521,70.0832,30.6909,36.7772,21.7196,45.3533,10.0978,38.7115,101.8952,91.6614,37.4513,22.1466,52.5942,24.0738,16.1801,20.6600,56.7960,14.3493,47.7469,12.6166,23.2933
65.3745,87.1809,65.2275,29.2018,122.6589,200.9927,62.6357,109.3685,110.7590,92.9361,59.3456,68.4889,30.6622,37.1069,20.7063,46.9438,10.3324,39.2928,101.3374,89.7805,35.3058,22.1261,51.1453,24.0640,16.0604,21.2359,56.5754,14.6409,48.1201,12.4842,23.2505
68.8257,89.9418,64.7569,28.2513,119.1296,201.8590,62.7711,112.7478,111.3801,99.5816,61.0910,68.6559,29.5693,36.0317,20.8618,46.5295,10.4235,37.6347,97.9026,95.1788,35.4521,22.6298,53.8778,24.4006,15.2534,21.6705,56.7687,14.6242,48.7335,12.7992,23.7523
67.9730,86.1047,68.5469,28.5226,114.0151,201.8960,66.2616,116.7010,102.5676,102.6376,64.1818,67.7347,27.9755,35.1456,20.5760,44.3467,10.6373,38.0319,95.2746,91.8452,35.6940,23.4769,51.2988,24.1919,14.8882,21.3982,56.8835,14.0899,45.1852,12.4418,23.5363
65.2199,86.8846,71.3826,27.8739,109.2113,198.6503,64.5004,114.7683,99.0750,104.7308,62.4778,68.0153,29.7588,37.2090,21.1221,43.7834,10.5599,37.3880,96.6274,97.1021,35.9852,24.5880,55.2352,24.2522,15.7034,21.6842,56.8398,13.9492,46.3735,12.2888,23.7283
69.1660,88.2444,73.5143,27.1205,109.7506,193.8646,62.3282,114.5339,99.1592,105.6925,60.9439,71.5910,29.7882,36.0700,21.9075,41.4694,10.1764,37.7393,92.1063,101.7674,37.9237,24.5391,53.3718,23.9644,15.1486,20.7003,57.2087,14.1529,47.6811,12.2473,23.6834
73.2884,84.5324,72.7408,27.7411,108.1608,193.7076,63.6841,112.5200,100.2075,102.2677,62.4070,74.5258,29.2726,35.9254,21.4944,41.1314,10.1853,38.5803,96.7427,100.0097,35.8408,22.5637,55.0264,24.0143,15.1455,20.2528,56.8691,13.6480,47.5413,12.1801,23.7331
75.4845,84.5964,74.6778,27.1880,111.1374,190.4959,61.0969,111.6026,103.3376,102.9748,61.5024,75.5799,30.7953,37.5082,21.5953,41.3534,10.3968,40.0055,105.3608,100.5425,35.0671,23.1772,55.1135,25.0945,14.8518,21.5779,57.0073,13.4140,47.1149,12.2943,23.8941
76.7126,81.4207,75.4081,27.8094,106.9791,193.5469,61.2828,108.1844,104.0216,108.2488,61.2616,75.3137,31.0044,36.3837,21.9250,41.2885,9.8806,37.8911,100.8569,93.2033,35.2008,22.8247,54.6820,26.9670,15.4143,21.7045,56.8172,13.3184,46.8065,12.1879,23.7334
75.1525,78.8888,75.2988,27.7117,110.5314,186.4639,60.0983,110.6185,103.6549,106.5335,60.6292,78.2014,31.1271,35.3610,22.2960,38.5524,9.5518,39.0133,101.3172,94.4564,34.7229,21.6937,55.5965,26.4692,15.5868,20.5612,56.7386,13.5660,49.2747,11.8257,23.7231
74.6086,84.0272,75.7290,27.1913,103.2379,194.1404,58.2050,114.1624,104.0721,111.2346,59.6928,81.1481,30.4774,35.4453,21.5969,39.1414,9.6900,38.4628,102.4618,94.1335,33.9705,22.0488,56.0604,25.8260,15.0244,20.9001,56.1830,13.2045,48.9696,11.3992,23.7503
74.8631,81.5244,74.7664,28.1608,98.6791,191.7220,56.1260,115.0706,108.3602,118.5573,58.7269,82.4158,30.8607,35.5300,21.4209,40.0279,10.1924,38.9826,102.7220,91.7210,32.5545,20.7263,56.2866,26.7218,15.5413,22.0505,56.6670,13.6880,48.9852,11.3560,23.8011
74.2759,81.2890,74.1907,26.6537,96.4746,199.1079,55.6101,116.9395,105.7938,123.4273,59.6295,84.6565,30.3701,36.1745,21.1215,39.3001,10.3320,38.8803,104.1567,91.6840,31.6661,20.8153,56.5405,28.5300,15.5809,21.9657,54.6533,13.0916,46.3113,11.2613,23.8522
75.3058,81.6791,74.9350,26.9555,94.0677,199.9581,58.4040,117.9640,105.7027,124.5890,57.3329,84.6360,30.6377,34.9834,21.5003,40.6738,10.4080,39.0729,104.1408,84.6602,30.8209,19.7867,55.9101,28.7316,14.9982,21.7753,54.6366,12.9807,47.8990,11.1342,23.7174
73.9329,79.5862,74.2627,27.3735,90.4951,196.6575,62.8933,119.1208,104.7268,127.2302,59.1844,90.5381,30.8096,34.7375,22.0409,41.8426,10.0928,39.0675,100.2579,86.9620,30.0117,18.8298,55.1783,30.5009,15.3774,22.6955,56.0359,12.9098,46.9630,10.8193,23.7619
75.5407,82.0138,77.0019,28.1455,88.4200,193.1149,62.9330,118.0743,105.5145,127.0446,59.6070,91.8094,30.5657,33.8820,22.1677,40.2742,10.0309,37.9618,102.5422,84.0126,30.0871,18.5921,55.7696,31.4788,15.1754,22.4171,55.4433,12.7711,46.1151,10.1161,23.7247
74.6010,84.0612,73.2706,29.3773,89.1013,202.3061,61.1534,116.2988,108.7228,127.0803,57.9073,89.4731,31.3570,34.9776,22.3454,41.8239,9.4612,36.5060,100.6432,83.9587,29.5046,18.8716,58.1150,31.8305,14.9463,23.0332,55.1930,12.7514,46.2810,10.2089,23.8484
74.5133,90.6590,72.5138,29.4489,90.1965,198.3305,58.0473,115.4022,112.8699,138.1659,56.2561,87.0525,30.5323,35.1643,22.1758,43.3802,9.4899,35.2514,95.3852,81.7034,30.4066,18.6509,56.6444,33.1333,14.7908,23.0169,50.9540,12.5490,43.1000,10.0764,23.7416
71.2818,90.0521,75.0722,30.8466,91.4088,199.2071,60.8554,115.4280,110.3168,136.2081,55.7579,89.3438,30.0006,34.6038,21.9056,43.4865,9.0632,35.1082,94.9570,81.3637,30.2306,18.6320,55.7574,33.3347,14.6049,21.9653,51.9892,12.2012,42.6079,10.4321,23.6136
73.0398,94.4363,74.7258,30.8601,94.2107,202.4308,61.6388,116.7598,108.4505,134.7706,55.1254,90.4138,29.9733,34.6513,21.6629,44.5778,8.9485,35.1853,96.0270,80.7501,30.5517,18.9359,55.2541,33.7013,14.1046,22.1977,51.4256,12.0313,42.1936,10.6985,23.6703
74.5225,97.5719,75.1036,29.7982,99.1456,199.8000,58.2251,117.5436,110.7051,140.7459,53.2931,89.0310,30.3899,35.1080,21.2919,43.8737,8.5453,33.9953,95.1650,80.5438,32.3592,18.8581,55.9396,33.7594,14.3354,22.3867,47.9558,12.2412,42.9258,11.3932,23.8502
73.6222,95.2533,74.3395,29.9492,95.2960,208.0025,57.0072,120.1890,109.8093,147.2947,52.4058,86.1603,30.2075,35.3199,20.9170,42.1918,8.3178,34.6734,95.2917,79.4436,31.5627,19.0679,57.2078,33.4379,14.9606,22.3273,47.4433,12.1558,41.8084,11.4700,23.9559
73.2420,92.6364,75.5877,29.4311,94.3520,214.6063,57.4409,122.0464,110.0489,151.1792,53.6022,86.3325,29.3212,35.1919,20.0210,42.5250,8.4240,34.0515,90.2466,82.7630,31.9896,18.6958,56.3444,34.3737,15.4583,22.4641,47.9746,11.7666,41.3429,11.8017,24.0775
71.7582,91.7851,77.3558,29.3775,88.8513,216.7967,55.9993,116.3764,105.1535,152.8102,52.5107,86.6220,29.8814,35.8476,20.6034,40.5305,8.1619,34.1941,92.9579,80.6329,32.4537,18.3788,55.3086,36.4706,15.6421,22.3085,45.0865,11.7295,41.4795,11.1314,23.6553
69.6072,91.1479,75.1380,29.8025,89.7995,214.1922,61.0670,119.5430,104.3762,141.7373,52.0345,89.1211,30.7321,34.9124,21.4370,38.4869,8.2899,33.2558,95.6444,84.4830,34.1310,18.8895,54.1547,37.8125,15.2480,22.4606,44.2532,11.4480,41.1448,10.9200,23.5592
66.1271,87.9045,74.5641,31.3818,88.7611,213.0320,61.6735,124.4044,102.6817,141.2067,48.8378,89.1315,32.1574,35.6874,22.0719,36.7637,8.2052,34.8104,95.1908,86.5271,34.0414,18.4935,52.7296,36.2611,15.2635,23.2637,43.3072,11.4816,40.7410,10.5995,23.4103
65.9993,88.1258,73.4180,32.6607,85.5945,209.6552,63.7666,123.3433,99.7839,142.9916,49.5626,85.5939,30.5037,34.8473,21.4353,37.5859,8.3494,35.3504,92.4789,82.8102,33.7924,17.6455,52.4776,36.7573,14.8235,22.7375,41.6588,12.0391,40.1458,10.4609,23.1872
63.0123,89.3500,73.2811,30.3300,87.4782,197.8423,58.2300,119.7801,103.3272,141.7131,49.2294,84.4738,31.6136,36.2297,21.5163,36.5176,8.4782,35.7230,92.6259,81.7704,33.3271,17.2588,54.5068,37.7722,15.3644,22.8965,40.1742,12.8288,39.7647,10.7122,23.0789
63.7360,86.6522,75.2822,30.5674,89.2769,193.3224,59.6303,120.2186,107.2775,146.6326,50.0028,82.6177,32.3967,36.8553,21.2738,37.5993,8.5430,36.4117,95.4420,81.6245,31.8700,16.9893,54.2258,37.4592,15.8675,23.1988,38.8492,12.6674,40.1553,10.5508,23.2417
64.3124,89.1567,72.2802,30.8278,82.2844,201.1953,59.4131,118.5619,104.8807,151.0636,49.8626,84.0013,31.8284,36.9401,22.2573,38.5678,8.5575,35.0958,96.4887,80.3801,31.2378,16.5100,55.0432,37.7632,15.5435,22.6584,39.4351,12.0843,41.8940,11.1564,23.2507
65.1208,89.2091,74.4094,30.3622,83.9542,195.4020,59.6041,117.4780,101.0359,153.6805,49.5721,81.4183,31.8502,37.6035,21.9943,40.2608,9.0062,34.0423,96.5618,75.6541,32.1623,16.2070,56.6590,38.9144,15.6189,22.6213,38.9887,11.5113,42.5108,11.5253,23.3169
67.1971,90.4729,74.6439,30.5017,82.7243,201.3692,59.7343,116.7624,103.7691,152.1551,47.3950,82.0566,33.2475,36.4950,22.0564,39.9190,9.5998,33.6187,92.8546,74.7504,31.4749,16.3153,55.7289,40.1914,15.2649,22.3419,38.6456,12.1234,42.6058,11.2170,23.2452
69.0251,91.4403,77.6607,30.9985,85.9410,203.5304,59.0803,114.2683,101.0716,149.9249,45.3203,78.1932,34.0144,37.2171,21.5735,41.0040,9.8998,33.9105,91.7959,76.4649,32.3355,16.8401,54.7303,40.3216,15.2491,22.4455,38.1064,11.8513,42.8779,11.7393,23.1993
71.8775,97.5552,74.6306,30.3443,84.0797,206.2575,60.5727,120.5508,101.3987,153.8972,43.4897,82.2102,34.4130,37.8147,22.3851,42.0329,9.6177,32.7699,91.1349,76.0459,31.9243,16.4727,56.0097,40.9755,15.3850,22.9605,41.1769,11.5319,41.7601,12.2289,23.5742
74.2881,95.3374,74.2816,28.4139,88.8410,205.8828,60.8794,119.4607,100.4651,153.3502,43.7191,84.3746,34.7188,37.9752,22.7857,41.9597,10.0847,33.1810,89.8397,80.8043,32.2170,16.5993,55.6759,40.0247,14.6597,22.9819,40.2355,11.3230,42.4430,12.2502,23.6802
71.2132,92.1275,78.3992,28.0358,90.8788,202.6056,63.7375,125.5761,97.6092,158.0848,45.4690,79.6784,34.0981,38.1023,22.0459,41.1015,10.2765,33.2060,90.7645,80.6291,33.0293,17.6705,57.1319,40.1183,15.0224,23.2165,40.8931,10.8127,40.7943,12.6143,24.0176
74.1427,95.1236,79.6274,29.2352,93.7601,203.0198,63.6187,128.7777,104.4176,163.6008,44.0212,80.3655,34.8036,36.7675,22.2069,39.5855,9.8679,32.7034,92.6364,80.8622,31.8446,18.0849,57.0167,40.3571,14.0815,23.9228,39.4156,10.6555,39.8442,12.0258,24.2741
73.6389,93.0886,75.5770,30.3344,93.7773,203.3700,62.3854,124.8267,104.3944,160.2856,44.6302,83.3749,36.1272,37.4904,22.0879,37.5930,9.4279,31.6882,93.9155,76.5513,32.5767,17.8345,58.4337,42.3888,14.0265,23.8360,38.0449,10.4185,40.4982,12.0854,24.1294
71.7952,96.9245,74.7196,30.0090,97.1270,199.2923,60.6114,127.6733,102.3822,164.2675,43.1779,82.5501,37.2363,38.5153,20.7577,37.7576,9.1374,32.0779,96.0103,75.5256,33.7384,18.8343,58.5604,45.5359,14.5634,23.6522,37.5528,10.7259,41.3093,12.6570,24.1984
72.0399,93.8524,71.5679,28.9067,99.1511,203.7416,60.6729,122.1587,101.3694,158.1892,43.0865,79.7185,37.6267,38.3892,21.0832,37.4314,9.3341,32.2080,94.4431,74.5066,36.2643,19.3246,58.0111,45.4230,14.4351,22.6148,38.1226,10.9115,43.9410,13.5493,24.0126
70.5600,93.2709,67.5273,28.9103,99.2755,206.2500,59.8921,120.3474,105.2378,157.8435,42.7986,78.6440,37.8181,37.6156,22.1300,38.4021,9.7364,31.5678,90.5529,74.1415,35.5006,18.5210,60.1578,44.2340,14.7989,22.0158,38.3618,10.9064,44.9663,14.0663,24.1161
70.4536,93.5439,62.8867,29.3253,98.3700,205.9945,60.3474,116.4387,108.2430,156.6601,41.7480,85.3083,38.6285,36.4611,21.9440,37.7169,9.4857,30.4500,92.7722,75.3117,36.5800,18.7067,59.1507,46.9093,14.9984,21.8025,36.5527,11.0469,45.9353,14.1223,23.9351
70.3541,96.5774,57.5912,29.5814,97.6689,201.3665,61.6403,111.7050,113.0692,154.0279,42.2173,85.1701,39.2616,36.0471,22.7548,37.9047,9.3745,28.9217,89.5426,75.3067,36.7899,18.1716,57.7169,46.6155,14.5306,21.9252,35.3395,11.7085,47.8030,13.9249,23.6745
71.4035,94.0393,57.9163,30.2991,99.4246,191.9521,60.1616,115.5978,113.3489,153.1678,42.4063,83.5632,38.7957,35.5282,22.5706,36.4166,9.4627,30.3484,93.7622,78.0851,35.7438,18.8842,58.8235,46.6815,13.7864,22.1454,35.1583,11.8033,47.9444,13.6678,23.8159
75.0614,93.0459,58.1483,30.7088,98.9845,187.0542,59.1662,109.2751,115.7254,148.7480,42.6070,84.6957,38.0030,34.7530,22.1330,36.0139,9.2866,31.2112,91.1900,76.2528,37.5387,18.9040,58.9626,46.4707,13.8708,21.0732,36.0764,12.0919,46.6386,13.6294,23.6401
75.3316,99.5233,62.5421,30.2905,97.9198,187.5809,60.7854,110.7334,115.5316,152.7804,42.6991,86.2110,38.2685,35.4132,22.1935,37.6230,9.1655,29.6471,90.0330,76.6033,36.9337,18.4510,57.0289,49.1464,14.3678,21.1219,37.5397,12.2292,46.5843,13.1568,23.6826
72.5838,95.1730,63.4400,31.1188,99.0629,187.1145,58.6975,103.9829,116.1138,147.6039,42.2758,86.3756,40.6412,35.8816,23.3908,35.7784,8.8935,30.8852,93.1515,76.3547,36.1962,18.3785,57.3322,47.8143,14.9993,20.5982,37.0843,12.0176,48.0686,13.1750,23.4550
75.2748,92.3982,65.7883,31.9268,102.1023,196.4127,59.5313,105.1646,111.8701,145.5282,42.2419,85.6811,40.0613,36.5211,23.9055,35.7662,8.5000,32.6836,97.9208,77.1586,37.1645,18.6491,57.5017,47.9379,14.7030,20.9772,37.5506,11.6676,46.0448,13.4200,23.6632
74.0110,92.5336,65.5921,32.9415,103.8093,192.9672,60.1840,102.8666,112.1643,137.1219,43.0920,82.8917,41.3976,37.4061,23.5013,36.5587,8.8486,33.0974,99.5748,76.4785,35.8635,19.2412,58.4066,49.7876,14.2810,21.0973,36.6722,11.5440,45.2531,13.7965,23.5907
71.3652,95.5928,67.6517,32.1475,107.2002,193.8448,60.2511,106.0757,106.7798,138.3954,43.6196,81.4362,41.2950,38.3338,23.5062,37.3547,8.7954,32.2748,99.5562,77.2726,35.1522,19.0359,59.4271,49.1230,14.8108,20.9934,36.0323,11.2086,45.9507,13.7102,23.7157
